"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 18 2020","2459201.9999537035","629985601","230.17","1.48e-7","2.30e-8","-1.74","-","102.32","1e-8","0","bin646.log"
"Dec 25 2020","2459208.9999537035","630590401","83.25","1.03e-7","2.28e-8","-1.74","-","106.00","1e-8","0","bin647.log"
"Jan 01 2021","2459215.9999537035","631195201","50.76","5.57e-8","1.55e-8","-1.74","-","109.51","1e-8","0","bin648.log"
"Jan 08 2021","2459222.9999537035","631800001","81.42","9.07e-8","2.41e-8","-1.74","-","112.91","1e-8","0","bin649.log"
"Jan 15 2021","2459229.9999537035","632404801","135.33","9.79e-8","1.92e-8","-1.74","-","116.25","1e-8","0","bin650.log"
"Jan 22 2021","2459236.9999537035","633009601","112.34","9.40e-8","2.03e-8","-1.74","-","119.56","1e-8","0","bin651.log"
"Jan 29 2021","2459243.9999537035","633614401","66.56","6.88e-8","1.83e-8","-1.74","-","122.86","1e-8","0","bin652.log"
"Feb 05 2021","2459250.9999537035","634219201","44.88","5.54e-8","1.73e-8","-1.74","-","126.12","1e-8","0","bin653.log"
"Feb 12 2021","2459257.9999537035","634824001","0","< 3.79e-7","-","-","-","129.30","1e-8","0","bin654.log"
"Feb 19 2021","2459264.9999537035","635428801","2.34","< 2.61e-7","-","-","-","132.30","1e-8","0","bin655.log"
"Feb 26 2021","2459271.9999537035","636033601","218.21","1.35e-7","2.20e-8","-1.74","-","135.01","1e-8","0","bin656.log"
"Mar 05 2021","2459278.9999537035","636638401","115.92","1.05e-7","2.33e-8","-1.74","-","137.27","1e-8","0","bin657.log"
"Mar 12 2021","2459285.9999537035","637243201","98.11","9.85e-8","2.33e-8","-1.74","-","138.88","1e-8","0","bin658.log"
"Mar 19 2021","2459292.9999537035","637848001","99.1","9.82e-8","2.18e-8","-1.74","-","139.68","1e-8","0","bin659.log"
"Mar 26 2021","2459299.9999537035","638452801","310.95","1.93e-7","2.60e-8","-1.74","-","139.50","1e-8","0","bin660.log"
"Apr 02 2021","2459306.9999537035","639057601","470.13","2.39e-7","2.70e-8","-1.74","-","138.27","1e-8","0","bin661.log"
"Apr 09 2021","2459313.9999537035","639662401","280.65","1.82e-7","2.60e-8","-1.74","-","135.98","1e-8","0","bin662.log"
"Apr 16 2021","2459320.9999537035","640267201","209.06","1.39e-7","2.10e-8","-1.74","-","132.71","1e-8","0","bin663.log"
"Apr 23 2021","2459327.9999537035","640872001","226.42","1.08e-7","1.64e-8","-1.74","-","128.59","1e-8","0","bin664.log"
"Apr 30 2021","2459334.9999537035","641476801","407.02","1.72e-7","2.00e-8","-1.74","-","123.76","1e-8","0","bin665.log"
"May 07 2021","2459341.9999537035","642081601","120.18","1.20e-7","2.15e-8","-1.74","-","118.33","1e-8","0","bin666.log"
"May 14 2021","2459348.9999537035","642686401","116.75","1.07e-7","2.19e-8","-1.74","-","112.43","1e-8","0","bin667.log"
"May 21 2021","2459355.9999537035","643291201","158.75","1.23e-7","2.20e-8","-1.74","-","106.14","1e-8","0","bin668.log"
"May 28 2021","2459362.9999537035","643896001","136.8","1.10e-7","2.21e-8","-1.74","-","99.56","1e-8","0","bin669.log"
"Jun 04 2021","2459369.9999537035","644500801","333.97","1.53e-7","2.00e-8","-1.74","-","92.76","1e-8","0","bin670.log"
"Jun 11 2021","2459376.9999537035","645105601","358.55","1.44e-7","1.80e-8","-1.74","-","85.81","1e-8","0","bin671.log"
"Jun 18 2021","2459383.9999537035","645710401","297.19","1.52e-7","2.00e-8","-1.74","-","78.78","1e-8","0","bin672.log"
"Jun 25 2021","2459390.9999537035","646315201","161.47","1.21e-7","2.31e-8","-1.74","-","71.75","1e-8","0","bin673.log"
"Jul 02 2021","2459397.9999537035","646920001","133.79","1.01e-7","2.01e-8","-1.74","-","64.78","1e-8","0","bin674.log"
"Jul 09 2021","2459404.9999537035","647524801","129.36","9.41e-8","2.02e-8","-1.74","-","57.97","1e-8","0","bin675.log"
"Jul 16 2021","2459411.9999537035","648129601","157.94","1.23e-7","2.37e-8","-1.74","-","51.41","1e-8","0","bin676.log"
"Jul 23 2021","2459418.9999537035","648734401","114.27","1.18e-7","2.77e-8","-1.74","-","45.24","1e-8","0","bin677.log"
"Jul 30 2021","2459425.9999537035","649339201","208.57","1.62e-7","2.70e-8","-1.74","-","39.61","1e-8","0","bin678.log"
"Aug 06 2021","2459432.9999537035","649944001","106.26","8.44e-8","2.06e-8","-1.74","-","34.78","1e-8","0","bin679.log"
"Aug 13 2021","2459439.9999537035","650548801","44.25","6.36e-8","1.90e-8","-1.74","-","31.09","1e-8","0","bin680.log"
"Aug 20 2021","2459446.9999537035","651153601","189.54","1.34e-7","2.30e-8","-1.74","-","28.89","1e-8","0","bin681.log"
"Aug 27 2021","2459453.9999537035","651758401","162.11","1.37e-7","2.30e-8","-1.74","-","28.49","1e-8","0","bin682.log"
"Sep 03 2021","2459460.9999537035","652363201","239.6","1.64e-7","2.40e-8","-1.74","-","29.88","1e-8","0","bin683.log"
"Sep 10 2021","2459467.9999537035","652968001","7","9.05e-8","7.66e-8","-1.74","-","32.77","1e-8","0","bin684.log"
"Sep 17 2021","2459474.9999537035","653572801","47.3","7.71e-8","2.29e-8","-1.74","-","36.76","1e-8","0","bin685.log"
"Sep 24 2021","2459481.9999537035","654177601","140.08","1.04e-7","2.01e-8","-1.74","-","41.48","1e-8","0","bin686.log"
"Oct 01 2021","2459488.9999537035","654782401","164.01","9.68e-8","1.73e-8","-1.74","-","46.64","1e-8","0","bin687.log"
"Oct 08 2021","2459495.9999537035","655387201","175.02","1.02e-7","1.59e-8","-1.74","-","52.06","1e-8","0","bin688.log"
"Oct 15 2021","2459502.9999537035","655992001","205.38","1.66e-7","2.40e-8","-1.74","-","57.60","1e-8","0","bin689.log"
"Oct 22 2021","2459509.9999537035","656596801","255.34","1.65e-7","2.30e-8","-1.74","-","63.16","1e-8","0","bin690.log"
"Oct 29 2021","2459516.9999537035","657201601","199.24","1.18e-7","2.05e-8","-1.74","-","68.67","1e-8","0","bin691.log"
"Nov 05 2021","2459523.9999537035","657806401","60.86","6.81e-8","1.80e-8","-1.74","-","74.07","1e-8","0","bin692.log"
"Nov 12 2021","2459530.9999537035","658411201","384.98","1.77e-7","2.10e-8","-1.74","-","79.29","1e-8","0","bin693.log"
"Nov 19 2021","2459537.9999537035","659016001","421.91","1.50e-7","1.80e-8","-1.74","-","84.29","1e-8","0","bin694.log"
"Nov 26 2021","2459544.9999537035","659620801","276.34","1.37e-7","1.90e-8","-1.74","-","89.04","1e-8","0","bin695.log"
"Dec 03 2021","2459551.9999537035","660225601","190.65","1.34e-7","2.20e-8","-1.74","-","93.52","1e-8","0","bin696.log"
"Dec 10 2021","2459558.9999537035","660830401","220.76","1.53e-7","2.30e-8","-1.74","-","97.71","1e-8","0","bin697.log"
"Dec 17 2021","2459565.9999537035","661435201","167.28","1.22e-7","2.10e-8","-1.74","-","101.65","1e-8","0","bin698.log"
"Dec 24 2021","2459572.9999537035","662040001","149.14","1.41e-7","2.60e-8","-1.74","-","105.36","1e-8","0","bin699.log"
"Dec 31 2021","2459579.9999537035","662644801","162.33","1.22e-7","2.35e-8","-1.74","-","108.90","1e-8","0","bin700.log"
"Jan 07 2022","2459586.9999537035","663249601","128.22","1.20e-7","2.25e-8","-1.74","-","112.31","1e-8","0","bin701.log"
"Jan 14 2022","2459593.9999537035","663854401","173.71","1.64e-7","2.90e-8","-1.74","-","115.66","1e-8","0","bin702.log"
"Jan 21 2022","2459600.9999537035","664459201","227.7","1.76e-7","2.70e-8","-1.74","-","118.97","1e-8","0","bin703.log"
"Jan 28 2022","2459607.9999537035","665064001","69.01","6.14e-8","1.66e-8","-1.74","-","122.27","1e-8","0","bin704.log"
"Feb 04 2022","2459614.9999537035","665668801","117.91","1.12e-7","2.18e-8","-1.74","-","125.55","1e-8","0","bin705.log"
"Feb 11 2022","2459621.9999537035","666273601","195.94","1.66e-7","3.00e-8","-1.74","-","128.74","1e-8","0","bin706.log"
"Feb 25 2022","2459635.9999537035","667483201","108.31","2.41e-7","5.40e-8","-1.74","-","134.56","1e-8","0","bin708.log"
"Mar 04 2022","2459642.9999537035","668088001","294.33","1.82e-7","2.50e-8","-1.74","-","136.91","1e-8","0","bin709.log"
"Mar 11 2022","2459649.9999537035","668692801","96.86","1.12e-7","2.37e-8","-1.74","-","138.65","1e-8","0","bin710.log"
"Mar 18 2022","2459656.9999537035","669297601","123.11","1.23e-7","2.50e-8","-1.74","-","139.61","1e-8","0","bin711.log"
"Mar 25 2022","2459663.9999537035","669902401","144.85","1.05e-7","2.01e-8","-1.74","-","139.61","1e-8","0","bin712.log"
"Apr 01 2022","2459670.9999537035","670507201","167.34","1.20e-7","2.11e-8","-1.74","-","138.56","1e-8","0","bin713.log"
"Apr 08 2022","2459677.9999537035","671112001","234.09","1.31e-7","2.20e-8","-1.74","-","136.46","1e-8","0","bin714.log"
"Apr 15 2022","2459684.9999537035","671716801","63.01","6.32e-8","1.66e-8","-1.74","-","133.36","1e-8","0","bin715.log"
"Apr 22 2022","2459691.9999537035","672321601","77.74","6.44e-8","1.51e-8","-1.74","-","129.38","1e-8","0","bin716.log"
"Apr 29 2022","2459698.9999537035","672926401","473.49","1.67e-7","1.90e-8","-1.74","-","124.66","1e-8","0","bin717.log"
"May 06 2022","2459705.9999537035","673531201","374.89","1.67e-7","2.20e-8","-1.74","-","119.33","1e-8","0","bin718.log"
"May 13 2022","2459712.9999537035","674136001","272.73","2.13e-7","3.00e-8","-1.74","-","113.51","1e-8","0","bin719.log"
"May 20 2022","2459719.9999537035","674740801","471.03","2.54e-7","2.90e-8","-1.74","-","107.28","1e-8","0","bin720.log"
"May 27 2022","2459726.9999537035","675345601","288.67","1.65e-7","2.40e-8","-1.74","-","100.75","1e-8","0","bin721.log"
"Jun 03 2022","2459733.9999537035","675950401","295.96","1.57e-7","2.40e-8","-1.74","-","93.98","1e-8","0","bin722.log"
"Jun 10 2022","2459740.9999537035","676555201","270.43","1.16e-7","1.67e-8","-1.74","-","87.05","1e-8","0","bin723.log"
"Jun 17 2022","2459747.9999537035","677160001","429.06","1.54e-7","1.90e-8","-1.74","-","80.03","1e-8","0","bin724.log"
"Jun 24 2022","2459754.9999537035","677764801","290.95","1.93e-7","2.60e-8","-1.74","-","72.99","1e-8","0","bin725.log"
"Jul 01 2022","2459761.9999537035","678369601","249.09","1.94e-7","3.10e-8","-1.74","-","66.01","1e-8","0","bin726.log"
"Jul 08 2022","2459768.9999537035","678974401","495.6","2.92e-7","3.10e-8","-1.74","-","59.16","1e-8","0","bin727.log"
"Jul 15 2022","2459775.9999537035","679579201","470.66","2.42e-7","2.70e-8","-1.74","-","52.55","1e-8","0","bin728.log"
"Jul 22 2022","2459782.9999537035","680184001","223.41","2.41e-7","3.70e-8","-1.74","-","46.30","1e-8","0","bin729.log"
"Jul 29 2022","2459789.9999537035","680788801","172.52","2.02e-7","3.50e-8","-1.74","-","40.56","1e-8","0","bin730.log"
"Aug 05 2022","2459796.9999537035","681393601","328.97","2.38e-7","3.40e-8","-1.74","-","35.57","1e-8","0","bin731.log"
"Aug 12 2022","2459803.9999537035","681998401","197.9","1.71e-7","2.70e-8","-1.74","-","31.64","1e-8","0","bin732.log"
"Aug 19 2022","2459810.9999537035","682603201","174.57","1.58e-7","2.70e-8","-1.74","-","29.15","1e-8","0","bin733.log"
"Aug 26 2022","2459817.9999537035","683208001","260.7","1.81e-7","2.70e-8","-1.74","-","28.42","1e-8","0","bin734.log"
"Sep 02 2022","2459824.9999537035","683812801","158.84","1.13e-7","2.00e-8","-1.74","-","29.51","1e-8","0","bin735.log"
"Sep 09 2022","2459831.9999537035","684417601","85.48","1.07e-7","2.34e-8","-1.74","-","32.17","1e-8","0","bin736.log"
"Sep 16 2022","2459838.9999537035","685022401","50.09","2.64e-7","9.40e-8","-1.74","-","35.99","1e-8","0","bin737.log"
"Sep 23 2022","2459845.9999537035","685627201","234.12","1.42e-7","2.20e-8","-1.74","-","40.60","1e-8","0","bin738.log"
"Sep 30 2022","2459852.9999537035","686232001","358.59","1.86e-7","2.50e-8","-1.74","-","45.70","1e-8","0","bin739.log"
"Oct 07 2022","2459859.9999537035","686836801","667","2.27e-7","2.20e-8","-1.74","-","51.08","1e-8","0","bin740.log"
"Oct 14 2022","2459866.9999537035","687441601","572.36","2.28e-7","2.30e-8","-1.74","-","56.61","1e-8","0","bin741.log"
"Oct 21 2022","2459873.9999537035","688046401","331.06","1.96e-7","2.50e-8","-1.74","-","62.18","1e-8","0","bin742.log"
"Oct 28 2022","2459880.9999537035","688651201","431.59","2.27e-7","2.60e-8","-1.74","-","67.70","1e-8","0","bin743.log"
"Nov 04 2022","2459887.9999537035","689256001","293.82","1.58e-7","2.20e-8","-1.74","-","73.12","1e-8","0","bin744.log"
"Nov 11 2022","2459894.9999537035","689860801","184.91","1.68e-7","2.60e-8","-1.74","-","78.38","1e-8","0","bin745.log"
"Nov 18 2022","2459901.9999537035","690465601","452.6","1.76e-7","2.00e-8","-1.74","-","83.42","1e-8","0","bin746.log"
"Nov 25 2022","2459908.9999537035","691070401","391.1","1.59e-7","2.00e-8","-1.74","-","88.22","1e-8","0","bin747.log"
"Dec 02 2022","2459915.9999537035","691675201","633.25","2.95e-7","2.80e-8","-1.74","-","92.74","1e-8","0","bin748.log"
"Dec 09 2022","2459922.9999537035","692280001","367.86","2.14e-7","2.70e-8","-1.74","-","96.99","1e-8","0","bin749.log"
"Dec 16 2022","2459929.9999537035","692884801","291.17","1.83e-7","2.50e-8","-1.74","-","100.97","1e-8","0","bin750.log"
"Dec 23 2022","2459936.9999537035","693489601","504.8","2.52e-7","2.70e-8","-1.74","-","104.72","1e-8","0","bin751.log"
"Dec 30 2022","2459943.9999537035","694094401","389.21","3.09e-7","3.70e-8","-1.74","-","108.28","1e-8","0","bin752.log"
"Jan 06 2023","2459950.9999537035","694699201","371.84","2.53e-7","3.20e-8","-1.74","-","111.71","1e-8","0","bin753.log"
"Jan 13 2023","2459957.9999537035","695304001","458.85","3.28e-7","3.90e-8","-1.74","-","115.07","1e-8","0","bin754.log"
"Jan 20 2023","2459964.9999537035","695908801","205.82","1.65e-7","2.80e-8","-1.74","-","118.39","1e-8","0","bin755.log"
"Jan 27 2023","2459971.9999537035","696513601","270.91","2.12e-7","2.80e-8","-1.74","-","121.69","1e-8","0","bin756.log"
"Feb 03 2023","2459978.9999537035","697118401","482.7","2.86e-7","3.30e-8","-1.74","-","124.97","1e-8","0","bin757.log"
"Feb 10 2023","2459985.9999537035","697723201","245.69","1.46e-7","2.20e-8","-1.74","-","128.18","1e-8","0","bin758.log"
"Feb 17 2023","2459992.9999537035","698328001","126.8","2.14e-7","4.00e-8","-1.74","-","131.26","1e-8","0","bin759.log"
"Mar 03 2023","2460006.9999537035","699537601","211.34","1.94e-7","3.10e-8","-1.74","-","136.53","1e-8","0","bin761.log"
"Mar 10 2023","2460013.9999537035","700142401","177.6","1.27e-7","2.20e-8","-1.74","-","138.40","1e-8","0","bin762.log"
"Mar 17 2023","2460020.9999537035","700747201","357.06","2.21e-7","2.60e-8","-1.74","-","139.50","1e-8","0","bin763.log"
"Mar 24 2023","2460027.9999537035","701352001","139.38","1.34e-7","2.40e-8","-1.74","-","139.68","1e-8","0","bin764.log"
"Mar 31 2023","2460034.9999537035","701956801","337.79","2.01e-7","2.60e-8","-1.74","-","138.83","1e-8","0","bin765.log"
"Apr 07 2023","2460041.9999537035","702561601","336.43","1.82e-7","2.50e-8","-1.74","-","136.90","1e-8","0","bin766.log"
"Apr 14 2023","2460048.9999537035","703166401","263.85","1.74e-7","2.60e-8","-1.74","-","133.97","1e-8","0","bin767.log"
"Apr 21 2023","2460055.9999537035","703771201","351.78","2.37e-7","2.90e-8","-1.74","-","130.14","1e-8","0","bin768.log"
"Apr 28 2023","2460062.9999537035","704376001","440.57","1.89e-7","2.10e-8","-1.74","-","125.55","1e-8","0","bin769.log"
"May 05 2023","2460069.9999537035","704980801","455.69","1.77e-7","2.00e-8","-1.74","-","120.32","1e-8","0","bin770.log"
"May 12 2023","2460076.9999537035","705585601","575.47","2.61e-7","2.60e-8","-1.74","-","114.57","1e-8","0","bin771.log"
"May 19 2023","2460083.9999537035","706190401","256.42","1.99e-7","2.80e-8","-1.74","-","108.41","1e-8","0","bin772.log"
"May 26 2023","2460090.9999537035","706795201","374.91","1.98e-7","2.50e-8","-1.74","-","101.92","1e-8","0","bin773.log"
"Jun 02 2023","2460097.9999537035","707400001","263.44","1.46e-7","2.20e-8","-1.74","-","95.19","1e-8","0","bin774.log"
"Jun 09 2023","2460104.9999537035","708004801","253.44","1.45e-7","2.10e-8","-1.74","-","88.29","1e-8","0","bin775.log"
"Jun 16 2023","2460111.9999537035","708609601","257.65","1.32e-7","1.90e-8","-1.74","-","81.28","1e-8","0","bin776.log"
"Jun 23 2023","2460118.9999537035","709214401","375.02","2.01e-7","2.30e-8","-1.74","-","74.24","1e-8","0","bin777.log"
"Jun 30 2023","2460125.9999537035","709819201","181.99","1.31e-7","2.20e-8","-1.74","-","67.24","1e-8","0","bin778.log"
"Jul 07 2023","2460132.9999537035","710424001","276.97","1.97e-7","2.80e-8","-1.74","-","60.36","1e-8","0","bin779.log"
"Jul 14 2023","2460139.9999537035","711028801","355.89","2.10e-7","2.70e-8","-1.74","-","53.70","1e-8","0","bin780.log"
"Jul 21 2023","2460146.9999537035","711633601","388.67","2.60e-7","3.00e-8","-1.74","-","47.37","1e-8","0","bin781.log"
"Jul 28 2023","2460153.9999537035","712238401","135.81","2.05e-7","4.10e-8","-1.74","-","41.53","1e-8","0","bin782.log"
"Aug 04 2023","2460160.9999537035","712843201","149.52","1.75e-7","3.00e-8","-1.74","-","36.38","1e-8","0","bin783.log"
"Aug 11 2023","2460167.9999537035","713448001","133.66","1.91e-7","3.60e-8","-1.74","-","32.24","1e-8","0","bin784.log"
"Aug 18 2023","2460174.9999537035","714052801","288.89","1.97e-7","2.60e-8","-1.74","-","29.47","1e-8","0","bin785.log"
"Aug 25 2023","2460181.9999537035","714657601","343.65","2.16e-7","2.80e-8","-1.74","-","28.42","1e-8","0","bin786.log"
"Sep 01 2023","2460188.9999537035","715262401","175.78","1.49e-7","2.50e-8","-1.74","-","29.19","1e-8","0","bin787.log"
"Sep 08 2023","2460195.9999537035","715867201","366.92","2.28e-7","2.70e-8","-1.74","-","31.60","1e-8","0","bin788.log"
"Sep 15 2023","2460202.9999537035","716472001","449.74","3.06e-7","3.70e-8","-1.74","-","35.25","1e-8","0","bin789.log"
"Sep 22 2023","2460209.9999537035","717076801","148.68","2.02e-7","3.90e-8","-1.74","-","39.74","1e-8","0","bin790.log"
"Sep 29 2023","2460216.9999537035","717681601","416.82","2.64e-7","3.00e-8","-1.74","-","44.77","1e-8","0","bin791.log"
"Oct 06 2023","2460223.9999537035","718286401","359.31","1.81e-7","2.30e-8","-1.74","-","50.12","1e-8","0","bin792.log"
"Oct 13 2023","2460230.9999537035","718891201","700.29","2.56e-7","2.20e-8","-1.74","-","55.63","1e-8","0","bin793.log"
"Oct 20 2023","2460237.9999537035","719496001","422.21","2.07e-7","2.50e-8","-1.74","-","61.19","1e-8","0","bin794.log"
"Oct 27 2023","2460244.9999537035","720100801","490.73","2.51e-7","2.80e-8","-1.74","-","66.73","1e-8","0","bin795.log"
"Nov 03 2023","2460251.9999537035","720705601","413.53","2.18e-7","2.60e-8","-1.74","-","72.17","1e-8","0","bin796.log"
"Nov 10 2023","2460258.9999537035","721310401","291.46","2.00e-7","2.80e-8","-1.74","-","77.46","1e-8","0","bin797.log"
"Nov 24 2023","2460272.9999537035","722520001","595.65","2.40e-7","2.30e-8","-1.74","-","87.39","1e-8","0","bin799.log"
"Dec 01 2023","2460279.9999537035","723124801","501.35","2.14e-7","2.20e-8","-1.74","-","91.96","1e-8","0","bin800.log"
"Dec 08 2023","2460286.9999537035","723729601","538.78","2.60e-7","2.70e-8","-1.74","-","96.26","1e-8","0","bin801.log"
"Dec 15 2023","2460293.9999537035","724334401","437.1","2.34e-7","2.70e-8","-1.74","-","100.28","1e-8","0","bin802.log"
"Dec 22 2023","2460300.9999537035","724939201","540.75","2.84e-7","2.90e-8","-1.74","-","104.07","1e-8","0","bin803.log"
"Dec 29 2023","2460307.9999537035","725544001","479.37","2.57e-7","2.90e-8","-1.74","-","107.66","1e-8","0","bin804.log"
"Jan 05 2024","2460314.9999537035","726148801","118.67","1.49e-7","3.20e-8","-1.74","-","111.11","1e-8","0","bin805.log"
"Jan 12 2024","2460321.9999537035","726753601","222.89","1.63e-7","2.60e-8","-1.74","-","114.48","1e-8","0","bin806.log"
"Jan 26 2024","2460335.9999537035","727963201","367.45","2.43e-7","2.90e-8","-1.74","-","121.10","1e-8","0","bin808.log"
"Feb 02 2024","2460342.9999537035","728568001","420.99","2.51e-7","2.90e-8","-1.74","-","124.39","1e-8","0","bin809.log"
"Feb 09 2024","2460349.9999537035","729172801","592.3","3.06e-7","3.20e-8","-1.74","-","127.62","1e-8","0","bin810.log"
"Feb 16 2024","2460356.9999537035","729777601","220.55","1.66e-7","2.40e-8","-1.74","-","130.73","1e-8","0","bin811.log"
"Feb 23 2024","2460363.9999537035","730382401","0.02","< 1.27e-6","-","-","-","133.62","1e-8","0","bin812.log"
"Mar 01 2024","2460370.9999537035","730987201","44.61","1.36e-7","5.19e-8","-1.74","-","136.13","1e-8","0","bin813.log"
"Mar 08 2024","2460377.9999537035","731592001","378.47","1.87e-7","2.50e-8","-1.74","-","138.11","1e-8","0","bin814.log"
"Mar 15 2024","2460384.9999537035","732196801","212.47","1.58e-7","2.70e-8","-1.74","-","139.37","1e-8","0","bin815.log"
"Mar 22 2024","2460391.9999537035","732801601","306.35","1.67e-7","2.10e-8","-1.74","-","139.73","1e-8","0","bin816.log"
"Mar 29 2024","2460398.9999537035","733406401","198.58","1.52e-7","2.70e-8","-1.74","-","139.06","1e-8","0","bin817.log"
"Apr 05 2024","2460405.9999537035","734011201","379.77","2.07e-7","2.60e-8","-1.74","-","137.32","1e-8","0","bin818.log"
"Apr 12 2024","2460412.9999537035","734616001","54.11","5.73e-8","1.65e-8","-1.74","-","134.56","1e-8","0","bin819.log"
"Apr 19 2024","2460419.9999537035","735220801","52.32","6.17e-8","1.66e-8","-1.74","-","130.88","1e-8","0","bin820.log"
"Apr 26 2024","2460426.9999537035","735825601","84.23","6.62e-8","1.53e-8","-1.74","-","126.41","1e-8","0","bin821.log"
"May 03 2024","2460433.9999537035","736430401","191.61","9.95e-8","1.52e-8","-1.74","-","121.28","1e-8","0","bin822.log"
"May 10 2024","2460440.9999537035","737035201","280.94","1.34e-7","1.80e-8","-1.74","-","115.62","1e-8","0","bin823.log"
"May 17 2024","2460447.9999537035","737640001","352.12","2.19e-7","3.00e-8","-1.74","-","109.53","1e-8","0","bin824.log"
"May 24 2024","2460454.9999537035","738244801","183.29","1.48e-7","2.40e-8","-1.74","-","103.09","1e-8","0","bin825.log"
"May 31 2024","2460461.9999537035","738849601","330.6","1.71e-7","2.30e-8","-1.74","-","96.40","1e-8","0","bin826.log"
"Jun 07 2024","2460468.9999537035","739454401","242.09","1.96e-7","2.90e-8","-1.74","-","89.52","1e-8","0","bin827.log"
"Jun 14 2024","2460475.9999537035","740059201","248.66","1.21e-7","1.80e-8","-1.74","-","82.52","1e-8","0","bin828.log"
"Jun 21 2024","2460482.9999537035","740664001","368.96","1.47e-7","1.80e-8","-1.74","-","75.48","1e-8","0","bin829.log"
"Jun 28 2024","2460489.9999537035","741268801","262.06","1.45e-7","2.10e-8","-1.74","-","68.47","1e-8","0","bin830.log"
"Jul 05 2024","2460496.9999537035","741873601","172.22","1.41e-7","2.50e-8","-1.74","-","61.57","1e-8","0","bin831.log"
"Jul 12 2024","2460503.9999537035","742478401","260.37","1.83e-7","2.60e-8","-1.74","-","54.86","1e-8","0","bin832.log"
"Jul 19 2024","2460510.9999537035","743083201","254.48","1.52e-7","2.50e-8","-1.74","-","48.46","1e-8","0","bin833.log"
"Jul 26 2024","2460517.9999537035","743688001","91.76","9.40e-8","2.19e-8","-1.74","-","42.52","1e-8","0","bin834.log"
"Aug 02 2024","2460524.9999537035","744292801","43.73","9.31e-8","3.24e-8","-1.74","-","37.23","1e-8","0","bin835.log"
"Aug 09 2024","2460531.9999537035","744897601","66.96","9.38e-8","2.42e-8","-1.74","-","32.89","1e-8","0","bin836.log"
"Aug 16 2024","2460538.9999537035","745502401","143.99","1.40e-7","2.40e-8","-1.74","-","29.85","1e-8","0","bin837.log"
"Aug 23 2024","2460545.9999537035","746107201","101.74","1.18e-7","2.32e-8","-1.74","-","28.47","1e-8","0","bin838.log"
"Aug 30 2024","2460552.9999537035","746712001","161.01","1.63e-7","2.80e-8","-1.74","-","28.93","1e-8","0","bin839.log"
"Sep 13 2024","2460566.9999537035","747921601","103.68","7.62e-8","1.74e-8","-1.74","-","34.53","1e-8","0","bin841.log"
"Sep 20 2024","2460573.9999537035","748526401","10.73","7.08e-8","3.67e-8","-1.74","-","38.90","1e-8","0","bin842.log"
"Sep 27 2024","2460580.9999537035","749131201","172.35","1.16e-7","2.07e-8","-1.74","-","43.85","1e-8","0","bin843.log"
"Oct 04 2024","2460587.9999537035","749736001","157.66","9.34e-8","1.83e-8","-1.74","-","49.15","1e-8","0","bin844.log"
"Oct 11 2024","2460594.9999537035","750340801","195.35","8.76e-8","1.41e-8","-1.74","-","54.64","1e-8","0","bin845.log"
"Oct 18 2024","2460601.9999537035","750945601","179.18","9.28e-8","1.50e-8","-1.74","-","60.21","1e-8","0","bin846.log"
"Oct 25 2024","2460608.9999537035","751550401","186.79","1.25e-7","2.20e-8","-1.74","-","65.75","1e-8","0","bin847.log"
"Nov 01 2024","2460615.9999537035","752155201","167.57","1.31e-7","2.20e-8","-1.74","-","71.22","1e-8","0","bin848.log"
"Nov 08 2024","2460622.9999537035","752760001","149.97","9.67e-8","1.87e-8","-1.74","-","76.54","1e-8","0","bin849.log"
"Nov 15 2024","2460629.9999537035","753364801","100.64","1.02e-7","2.19e-8","-1.74","-","81.66","1e-8","0","bin850.log"
"Nov 22 2024","2460636.9999537035","753969601","257.66","1.09e-7","1.63e-8","-1.74","-","86.55","1e-8","0","bin851.log"
"Nov 29 2024","2460643.9999537035","754574401","244.68","9.87e-8","1.53e-8","-1.74","-","91.17","1e-8","0","bin852.log"
"Dec 06 2024","2460650.9999537035","755179201","142.93","9.57e-8","1.85e-8","-1.74","-","95.52","1e-8","0","bin853.log"
"Dec 13 2024","2460657.9999537035","755784001","84.07","8.47e-8","1.98e-8","-1.74","-","99.59","1e-8","0","bin854.log"
"Dec 20 2024","2460664.9999537035","756388801","75.41","7.92e-8","2.30e-8","-1.74","-","103.41","1e-8","0","bin855.log"
"Jan 03 2025","2460678.9999537035","757598401","112.52","1.55e-7","3.30e-8","-1.74","-","110.51","1e-8","0","bin857.log"
"Jan 10 2025","2460685.9999537035","758203201","251.82","1.89e-7","2.90e-8","-1.74","-","113.88","1e-8","0","bin858.log"
"Jan 17 2025","2460692.9999537035","758808001","84.39","1.47e-7","3.40e-8","-1.74","-","117.21","1e-8","0","bin859.log"
"Jan 24 2025","2460699.9999537035","759412801","167.59","1.26e-7","2.20e-8","-1.74","-","120.52","1e-8","0","bin860.log"
"Jan 31 2025","2460706.9999537035","760017601","222.38","1.37e-7","2.20e-8","-1.74","-","123.81","1e-8","0","bin861.log"
"Feb 07 2025","2460713.9999537035","760622401","86.82","8.33e-8","1.87e-8","-1.74","-","127.05","1e-8","0","bin862.log"
