"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Sep 10 2022","2459832.9999537035","684504001","47.14","9.72e-8","3.17e-8","-1.74","-","32.65","1e-8","0","bin1717.log"
"Sep 13 2022","2459835.9999537035","684763201","51.36","2.55e-7","8.90e-8","-1.74","-","34.24","1e-8","0","bin1718.log"
"Sep 16 2022","2459838.9999537035","685022401","0","< 3.28e-7","-","-","-","35.99","1e-8","0","bin1719.log"
"Sep 19 2022","2459841.9999537035","685281601","32.36","1.94e-7","7.00e-8","-1.74","-","37.89","1e-8","0","bin1720.log"
"Sep 22 2022","2459844.9999537035","685540801","65.22","1.14e-7","3.14e-8","-1.74","-","39.91","1e-8","0","bin1721.log"
"Sep 25 2022","2459847.9999537035","685800001","140.99","1.56e-7","3.40e-8","-1.74","-","42.02","1e-8","0","bin1722.log"
"Sep 28 2022","2459850.9999537035","686059201","239.6","2.71e-7","4.40e-8","-1.74","-","44.21","1e-8","0","bin1723.log"
"Oct 01 2022","2459853.9999537035","686318401","115.28","1.40e-7","3.20e-8","-1.74","-","46.46","1e-8","0","bin1724.log"
"Oct 04 2022","2459856.9999537035","686577601","129.84","1.49e-7","3.30e-8","-1.74","-","48.75","1e-8","0","bin1725.log"
"Oct 07 2022","2459859.9999537035","686836801","258.44","2.19e-7","3.20e-8","-1.74","-","51.08","1e-8","0","bin1726.log"
"Oct 10 2022","2459862.9999537035","687096001","364.85","2.59e-7","3.50e-8","-1.74","-","53.44","1e-8","0","bin1727.log"
"Oct 13 2022","2459865.9999537035","687355201","329.04","2.57e-7","3.50e-8","-1.74","-","55.82","1e-8","0","bin1728.log"
"Oct 16 2022","2459868.9999537035","687614401","179.22","1.92e-7","3.30e-8","-1.74","-","58.20","1e-8","0","bin1729.log"
"Oct 19 2022","2459871.9999537035","687873601","122.51","1.94e-7","3.90e-8","-1.74","-","60.59","1e-8","0","bin1730.log"
"Oct 22 2022","2459874.9999537035","688132801","130.72","1.84e-7","3.60e-8","-1.74","-","62.97","1e-8","0","bin1731.log"
"Oct 25 2022","2459877.9999537035","688392001","153.1","1.83e-7","3.50e-8","-1.74","-","65.35","1e-8","0","bin1732.log"
"Oct 28 2022","2459880.9999537035","688651201","248.05","2.70e-7","4.30e-8","-1.74","-","67.70","1e-8","0","bin1733.log"
"Oct 31 2022","2459883.9999537035","688910401","182","2.15e-7","3.90e-8","-1.74","-","70.04","1e-8","0","bin1734.log"
"Nov 03 2022","2459886.9999537035","689169601","113.08","1.62e-7","3.60e-8","-1.74","-","72.36","1e-8","0","bin1735.log"
"Nov 06 2022","2459889.9999537035","689428801","117.81","1.48e-7","3.30e-8","-1.74","-","74.64","1e-8","0","bin1736.log"
"Nov 09 2022","2459892.9999537035","689688001","34.49","1.01e-7","3.47e-8","-1.74","-","76.90","1e-8","0","bin1737.log"
"Nov 12 2022","2459895.9999537035","689947201","73.93","1.61e-7","4.00e-8","-1.74","-","79.11","1e-8","0","bin1738.log"
"Nov 15 2022","2459898.9999537035","690206401","234.24","2.44e-7","4.00e-8","-1.74","-","81.29","1e-8","0","bin1739.log"
"Nov 18 2022","2459901.9999537035","690465601","197.43","1.79e-7","3.00e-8","-1.74","-","83.42","1e-8","0","bin1740.log"
"Nov 21 2022","2459904.9999537035","690724801","184.08","1.60e-7","2.80e-8","-1.74","-","85.51","1e-8","0","bin1741.log"
"Nov 24 2022","2459907.9999537035","690984001","174.62","1.75e-7","3.00e-8","-1.74","-","87.55","1e-8","0","bin1742.log"
"Nov 27 2022","2459910.9999537035","691243201","135.77","1.24e-7","2.70e-8","-1.74","-","89.54","1e-8","0","bin1743.log"
"Nov 30 2022","2459913.9999537035","691502401","425.33","4.05e-7","4.70e-8","-1.74","-","91.48","1e-8","0","bin1744.log"
"Dec 03 2022","2459916.9999537035","691761601","155.26","1.86e-7","3.60e-8","-1.74","-","93.37","1e-8","0","bin1745.log"
"Dec 06 2022","2459919.9999537035","692020801","215.41","2.55e-7","4.20e-8","-1.74","-","95.20","1e-8","0","bin1746.log"
"Dec 09 2022","2459922.9999537035","692280001","113.24","1.81e-7","3.80e-8","-1.74","-","96.99","1e-8","0","bin1747.log"
"Dec 12 2022","2459925.9999537035","692539201","221.16","2.75e-7","4.50e-8","-1.74","-","98.73","1e-8","0","bin1748.log"
"Dec 15 2022","2459928.9999537035","692798401","103.32","1.47e-7","3.50e-8","-1.74","-","100.42","1e-8","0","bin1749.log"
"Dec 18 2022","2459931.9999537035","693057601","88.59","1.55e-7","3.70e-8","-1.74","-","102.06","1e-8","0","bin1750.log"
"Dec 21 2022","2459934.9999537035","693316801","192.44","2.37e-7","4.10e-8","-1.74","-","103.67","1e-8","0","bin1751.log"
"Dec 24 2022","2459937.9999537035","693576001","285.33","2.71e-7","4.10e-8","-1.74","-","105.24","1e-8","0","bin1752.log"
"Dec 27 2022","2459940.9999537035","693835201","169.92","2.34e-7","4.40e-8","-1.74","-","106.77","1e-8","0","bin1753.log"
"Dec 30 2022","2459943.9999537035","694094401","169.38","3.62e-7","6.50e-8","-1.74","-","108.28","1e-8","0","bin1754.log"
"Jan 02 2023","2459946.9999537035","694353601","121.44","3.49e-7","7.70e-8","-1.74","-","109.76","1e-8","0","bin1755.log"
"Jan 05 2023","2459949.9999537035","694612801","212.04","2.99e-7","5.30e-8","-1.74","-","111.23","1e-8","0","bin1756.log"
"Jan 08 2023","2459952.9999537035","694872001","133.06","2.14e-7","4.40e-8","-1.74","-","112.68","1e-8","0","bin1757.log"
"Jan 11 2023","2459955.9999537035","695131201","256.94","3.26e-7","5.20e-8","-1.74","-","114.11","1e-8","0","bin1758.log"
"Jan 14 2023","2459958.9999537035","695390401","159.64","3.44e-7","6.70e-8","-1.74","-","115.54","1e-8","0","bin1759.log"
"Jan 17 2023","2459961.9999537035","695649601","108.38","2.54e-7","6.40e-8","-1.74","-","116.97","1e-8","0","bin1760.log"
"Jan 20 2023","2459964.9999537035","695908801","88.44","1.43e-7","4.00e-8","-1.74","-","118.39","1e-8","0","bin1761.log"
"Jan 23 2023","2459967.9999537035","696168001","78.88","1.58e-7","3.90e-8","-1.74","-","119.80","1e-8","0","bin1762.log"
"Jan 26 2023","2459970.9999537035","696427201","70.86","1.49e-7","3.80e-8","-1.74","-","121.22","1e-8","0","bin1763.log"
"Jan 29 2023","2459973.9999537035","696686401","169.5","2.70e-7","4.60e-8","-1.74","-","122.63","1e-8","0","bin1764.log"
"Feb 01 2023","2459976.9999537035","696945601","100.45","1.91e-7","4.50e-8","-1.74","-","124.04","1e-8","0","bin1765.log"
"Feb 04 2023","2459979.9999537035","697204801","285.97","3.45e-7","5.00e-8","-1.74","-","125.43","1e-8","0","bin1766.log"
"Feb 07 2023","2459982.9999537035","697464001","211.34","2.45e-7","4.30e-8","-1.74","-","126.82","1e-8","0","bin1767.log"
"Feb 10 2023","2459985.9999537035","697723201","98.06","1.37e-7","3.20e-8","-1.74","-","128.18","1e-8","0","bin1768.log"
"Feb 13 2023","2459988.9999537035","697982401","73.68","1.08e-7","2.93e-8","-1.74","-","129.53","1e-8","0","bin1769.log"
"Feb 16 2023","2459991.9999537035","698241601","87.06","2.54e-7","5.60e-8","-1.74","-","130.84","1e-8","0","bin1770.log"
"Mar 03 2023","2460006.9999537035","699537601","103.36","2.04e-7","4.70e-8","-1.74","-","136.53","1e-8","0","bin1775.log"
"Mar 06 2023","2460009.9999537035","699796801","136.21","1.73e-7","3.70e-8","-1.74","-","137.41","1e-8","0","bin1776.log"
"Mar 09 2023","2460012.9999537035","700056001","12.98","5.07e-8","2.48e-8","-1.74","-","138.17","1e-8","0","bin1777.log"
"Mar 12 2023","2460015.9999537035","700315201","153.15","1.93e-7","3.80e-8","-1.74","-","138.80","1e-8","0","bin1778.log"
"Mar 15 2023","2460018.9999537035","700574401","155.59","2.58e-7","5.00e-8","-1.74","-","139.27","1e-8","0","bin1779.log"
"Mar 18 2023","2460021.9999537035","700833601","152.31","2.00e-7","3.70e-8","-1.74","-","139.59","1e-8","0","bin1780.log"
"Mar 21 2023","2460024.9999537035","701092801","85.41","1.34e-7","3.00e-8","-1.74","-","139.73","1e-8","0","bin1781.log"
"Mar 24 2023","2460027.9999537035","701352001","83.58","1.83e-7","4.60e-8","-1.74","-","139.68","1e-8","0","bin1782.log"
"Mar 27 2023","2460030.9999537035","701611201","64.31","1.69e-7","4.10e-8","-1.74","-","139.45","1e-8","0","bin1783.log"
"Mar 30 2023","2460033.9999537035","701870401","48.88","1.02e-7","3.20e-8","-1.74","-","139.01","1e-8","0","bin1784.log"
"Apr 02 2023","2460036.9999537035","702129601","247.78","2.63e-7","4.40e-8","-1.74","-","138.38","1e-8","0","bin1785.log"
"Apr 05 2023","2460039.9999537035","702388801","207.3","2.40e-7","4.30e-8","-1.74","-","137.56","1e-8","0","bin1786.log"
"Apr 08 2023","2460042.9999537035","702648001","101.86","1.51e-7","3.70e-8","-1.74","-","136.55","1e-8","0","bin1787.log"
"Apr 11 2023","2460045.9999537035","702907201","140.93","1.74e-7","3.70e-8","-1.74","-","135.35","1e-8","0","bin1788.log"
"Apr 14 2023","2460048.9999537035","703166401","82.72","1.46e-7","3.70e-8","-1.74","-","133.97","1e-8","0","bin1789.log"
"Apr 17 2023","2460051.9999537035","703425601","145.45","2.09e-7","4.40e-8","-1.74","-","132.43","1e-8","0","bin1790.log"
"Apr 20 2023","2460054.9999537035","703684801","83.77","1.64e-7","3.80e-8","-1.74","-","130.74","1e-8","0","bin1791.log"
"Apr 23 2023","2460057.9999537035","703944001","206.51","2.93e-7","4.80e-8","-1.74","-","128.90","1e-8","0","bin1792.log"
"Apr 26 2023","2460060.9999537035","704203201","176.08","1.99e-7","3.70e-8","-1.74","-","126.93","1e-8","0","bin1793.log"
"Apr 29 2023","2460063.9999537035","704462401","239.42","2.22e-7","3.40e-8","-1.74","-","124.84","1e-8","0","bin1794.log"
"May 02 2023","2460066.9999537035","704721601","120.93","1.16e-7","2.48e-8","-1.74","-","122.63","1e-8","0","bin1795.log"
"May 05 2023","2460069.9999537035","704980801","201.16","1.62e-7","2.80e-8","-1.74","-","120.32","1e-8","0","bin1796.log"
"May 08 2023","2460072.9999537035","705240001","267.32","2.69e-7","3.70e-8","-1.74","-","117.91","1e-8","0","bin1797.log"
"May 11 2023","2460075.9999537035","705499201","236.77","2.34e-7","3.50e-8","-1.74","-","115.42","1e-8","0","bin1798.log"
"May 14 2023","2460078.9999537035","705758401","251.62","2.87e-7","4.60e-8","-1.74","-","112.85","1e-8","0","bin1799.log"
"May 17 2023","2460081.9999537035","706017601","109.91","2.02e-7","4.40e-8","-1.74","-","110.21","1e-8","0","bin1800.log"
"May 20 2023","2460084.9999537035","706276801","127.95","1.96e-7","4.20e-8","-1.74","-","107.50","1e-8","0","bin1801.log"
"May 23 2023","2460087.9999537035","706536001","173.87","2.24e-7","4.10e-8","-1.74","-","104.74","1e-8","0","bin1802.log"
"May 26 2023","2460090.9999537035","706795201","122","1.57e-7","3.60e-8","-1.74","-","101.92","1e-8","0","bin1803.log"
"May 29 2023","2460093.9999537035","707054401","135.94","1.98e-7","3.80e-8","-1.74","-","99.06","1e-8","0","bin1804.log"
"Jun 01 2023","2460096.9999537035","707313601","142.79","1.60e-7","3.40e-8","-1.74","-","96.17","1e-8","0","bin1805.log"
"Jun 04 2023","2460099.9999537035","707572801","87.97","1.31e-7","3.29e-8","-1.74","-","93.23","1e-8","0","bin1806.log"
"Jun 07 2023","2460102.9999537035","707832001","124.55","1.68e-7","3.50e-8","-1.74","-","90.27","1e-8","0","bin1807.log"
"Jun 10 2023","2460105.9999537035","708091201","83.6","1.12e-7","2.77e-8","-1.74","-","87.29","1e-8","0","bin1808.log"
"Jun 13 2023","2460108.9999537035","708350401","127.64","1.49e-7","2.80e-8","-1.74","-","84.29","1e-8","0","bin1809.log"
"Jun 16 2023","2460111.9999537035","708609601","145.13","1.78e-7","3.10e-8","-1.74","-","81.28","1e-8","0","bin1810.log"
"Jun 19 2023","2460114.9999537035","708868801","119.65","1.36e-7","2.90e-8","-1.74","-","78.26","1e-8","0","bin1811.log"
"Jun 22 2023","2460117.9999537035","709128001","171.12","2.14e-7","3.50e-8","-1.74","-","75.24","1e-8","0","bin1812.log"
"Jun 25 2023","2460120.9999537035","709387201","120.39","1.58e-7","3.20e-8","-1.74","-","72.23","1e-8","0","bin1813.log"
"Jun 28 2023","2460123.9999537035","709646401","110.11","1.46e-7","3.20e-8","-1.74","-","69.23","1e-8","0","bin1814.log"
"Jul 01 2023","2460126.9999537035","709905601","72.55","1.30e-7","3.66e-8","-1.74","-","66.25","1e-8","0","bin1815.log"
"Jul 04 2023","2460129.9999537035","710164801","95.5","1.96e-7","4.50e-8","-1.74","-","63.29","1e-8","0","bin1816.log"
"Jul 07 2023","2460132.9999537035","710424001","101.63","1.62e-7","4.00e-8","-1.74","-","60.36","1e-8","0","bin1817.log"
"Jul 10 2023","2460135.9999537035","710683201","78.7","1.55e-7","3.90e-8","-1.74","-","57.48","1e-8","0","bin1818.log"
"Jul 13 2023","2460138.9999537035","710942401","139.6","1.77e-7","3.80e-8","-1.74","-","54.64","1e-8","0","bin1819.log"
"Jul 16 2023","2460141.9999537035","711201601","238.62","2.96e-7","4.80e-8","-1.74","-","51.85","1e-8","0","bin1820.log"
"Jul 19 2023","2460144.9999537035","711460801","113.26","2.36e-7","5.00e-8","-1.74","-","49.14","1e-8","0","bin1821.log"
"Jul 22 2023","2460147.9999537035","711720001","189.75","2.39e-7","4.00e-8","-1.74","-","46.50","1e-8","0","bin1822.log"
"Jul 25 2023","2460150.9999537035","711979201","154.66","2.74e-7","5.20e-8","-1.74","-","43.96","1e-8","0","bin1823.log"
"Jul 28 2023","2460153.9999537035","712238401","52.43","3.37e-7","9.80e-8","-1.74","-","41.53","1e-8","0","bin1824.log"
"Jul 31 2023","2460156.9999537035","712497601","40.7","1.13e-7","4.46e-8","-1.74","-","39.22","1e-8","0","bin1825.log"
"Aug 03 2023","2460159.9999537035","712756801","75.27","1.90e-7","4.80e-8","-1.74","-","37.07","1e-8","0","bin1826.log"
"Aug 06 2023","2460162.9999537035","713016001","54.92","1.69e-7","4.60e-8","-1.74","-","35.08","1e-8","0","bin1827.log"
"Aug 09 2023","2460165.9999537035","713275201","30.16","1.24e-7","5.33e-8","-1.74","-","33.30","1e-8","0","bin1828.log"
"Aug 12 2023","2460168.9999537035","713534401","75.31","2.73e-7","7.20e-8","-1.74","-","31.75","1e-8","0","bin1829.log"
"Aug 15 2023","2460171.9999537035","713793601","90.27","1.56e-7","3.80e-8","-1.74","-","30.47","1e-8","0","bin1830.log"
"Aug 18 2023","2460174.9999537035","714052801","143.07","2.17e-7","4.20e-8","-1.74","-","29.47","1e-8","0","bin1831.log"
"Aug 21 2023","2460177.9999537035","714312001","153.02","2.26e-7","4.20e-8","-1.74","-","28.80","1e-8","0","bin1832.log"
"Aug 24 2023","2460180.9999537035","714571201","174.94","2.29e-7","4.20e-8","-1.74","-","28.45","1e-8","0","bin1833.log"
"Aug 27 2023","2460183.9999537035","714830401","97.83","1.70e-7","4.40e-8","-1.74","-","28.45","1e-8","0","bin1834.log"
"Aug 30 2023","2460186.9999537035","715089601","66.49","1.11e-7","3.53e-8","-1.74","-","28.79","1e-8","0","bin1835.log"
"Sep 02 2023","2460189.9999537035","715348801","88.28","1.70e-7","3.80e-8","-1.74","-","29.44","1e-8","0","bin1836.log"
"Sep 05 2023","2460192.9999537035","715608001","102.97","1.96e-7","4.50e-8","-1.74","-","30.39","1e-8","0","bin1837.log"
"Sep 08 2023","2460195.9999537035","715867201","157.56","2.07e-7","4.00e-8","-1.74","-","31.60","1e-8","0","bin1838.log"
"Sep 11 2023","2460198.9999537035","716126401","146.05","2.37e-7","4.20e-8","-1.74","-","33.04","1e-8","0","bin1839.log"
"Sep 14 2023","2460201.9999537035","716385601","352.16","3.22e-7","4.50e-8","-1.74","-","34.67","1e-8","0","bin1840.log"
"Sep 17 2023","2460204.9999537035","716644801","65.84","3.50e-7","1.26e-7","-1.74","-","36.46","1e-8","0","bin1841.log"
"Sep 20 2023","2460207.9999537035","716904001","0","< 4.03e-7","-","-","-","38.39","1e-8","0","bin1842.log"
"Sep 23 2023","2460210.9999537035","717163201","100.2","1.99e-7","4.50e-8","-1.74","-","40.43","1e-8","0","bin1843.log"
"Sep 26 2023","2460213.9999537035","717422401","157.72","2.56e-7","4.70e-8","-1.74","-","42.57","1e-8","0","bin1844.log"
"Sep 29 2023","2460216.9999537035","717681601","142.84","2.44e-7","4.80e-8","-1.74","-","44.77","1e-8","0","bin1845.log"
"Oct 02 2023","2460219.9999537035","717940801","181.58","2.46e-7","4.20e-8","-1.74","-","47.03","1e-8","0","bin1846.log"
"Oct 05 2023","2460222.9999537035","718200001","80.37","1.07e-7","2.96e-8","-1.74","-","49.34","1e-8","0","bin1847.log"
"Oct 08 2023","2460225.9999537035","718459201","228.81","2.13e-7","3.40e-8","-1.74","-","51.68","1e-8","0","bin1848.log"
"Oct 11 2023","2460228.9999537035","718718401","356.79","2.66e-7","3.40e-8","-1.74","-","54.04","1e-8","0","bin1849.log"
"Oct 14 2023","2460231.9999537035","718977601","207.11","2.30e-7","3.50e-8","-1.74","-","56.42","1e-8","0","bin1850.log"
"Oct 17 2023","2460234.9999537035","719236801","337.27","2.60e-7","3.50e-8","-1.74","-","58.81","1e-8","0","bin1851.log"
"Oct 20 2023","2460237.9999537035","719496001","166.26","1.90e-7","3.70e-8","-1.74","-","61.19","1e-8","0","bin1852.log"
"Oct 23 2023","2460240.9999537035","719755201","124.45","2.03e-7","4.10e-8","-1.74","-","63.57","1e-8","0","bin1853.log"
"Oct 26 2023","2460243.9999537035","720014401","249.54","2.55e-7","4.20e-8","-1.74","-","65.94","1e-8","0","bin1854.log"
"Oct 29 2023","2460246.9999537035","720273601","172.79","2.48e-7","4.30e-8","-1.74","-","68.30","1e-8","0","bin1855.log"
"Nov 01 2023","2460249.9999537035","720532801","142.5","2.31e-7","4.10e-8","-1.74","-","70.63","1e-8","0","bin1856.log"
"Nov 04 2023","2460252.9999537035","720792001","227.44","2.02e-7","3.60e-8","-1.74","-","72.94","1e-8","0","bin1857.log"
"Nov 07 2023","2460255.9999537035","721051201","158.8","2.50e-7","4.50e-8","-1.74","-","75.22","1e-8","0","bin1858.log"
"Nov 10 2023","2460258.9999537035","721310401","158.24","2.08e-7","4.20e-8","-1.74","-","77.46","1e-8","0","bin1859.log"
"Nov 13 2023","2460261.9999537035","721569601","66.56","1.36e-7","3.77e-8","-1.74","-","79.67","1e-8","0","bin1860.log"
"Nov 16 2023","2460264.9999537035","721828801","132.77","2.00e-7","4.20e-8","-1.74","-","81.83","1e-8","0","bin1861.log"
"Nov 22 2023","2460270.9999537035","722347201","220.74","2.42e-7","3.50e-8","-1.74","-","86.03","1e-8","0","bin1863.log"
"Nov 25 2023","2460273.9999537035","722606401","296.47","2.44e-7","3.50e-8","-1.74","-","88.06","1e-8","0","bin1864.log"
"Nov 28 2023","2460276.9999537035","722865601","337.63","2.55e-7","3.30e-8","-1.74","-","90.04","1e-8","0","bin1865.log"
"Dec 01 2023","2460279.9999537035","723124801","173.91","1.85e-7","3.10e-8","-1.74","-","91.96","1e-8","0","bin1866.log"
"Dec 04 2023","2460282.9999537035","723384001","92.34","1.46e-7","3.20e-8","-1.74","-","93.84","1e-8","0","bin1867.log"
"Dec 07 2023","2460285.9999537035","723643201","336.52","3.42e-7","4.50e-8","-1.74","-","95.66","1e-8","0","bin1868.log"
"Dec 10 2023","2460288.9999537035","723902401","191.46","2.37e-7","4.20e-8","-1.74","-","97.43","1e-8","0","bin1869.log"
"Dec 13 2023","2460291.9999537035","724161601","172.2","2.22e-7","4.10e-8","-1.74","-","99.16","1e-8","0","bin1870.log"
"Dec 16 2023","2460294.9999537035","724420801","202.42","2.36e-7","4.20e-8","-1.74","-","100.84","1e-8","0","bin1871.log"
"Dec 19 2023","2460297.9999537035","724680001","170.54","2.48e-7","4.10e-8","-1.74","-","102.47","1e-8","0","bin1872.log"
"Dec 22 2023","2460300.9999537035","724939201","316.22","3.10e-7","4.40e-8","-1.74","-","104.07","1e-8","0","bin1873.log"
"Dec 25 2023","2460303.9999537035","725198401","160.28","2.47e-7","4.40e-8","-1.74","-","105.63","1e-8","0","bin1874.log"
"Dec 28 2023","2460306.9999537035","725457601","222.22","2.55e-7","4.30e-8","-1.74","-","107.16","1e-8","0","bin1875.log"
"Dec 31 2023","2460309.9999537035","725716801","206.79","2.73e-7","4.40e-8","-1.74","-","108.66","1e-8","0","bin1876.log"
"Jan 03 2024","2460312.9999537035","725976001","45.09","1.71e-7","5.60e-8","-1.74","-","110.14","1e-8","0","bin1877.log"
"Jan 06 2024","2460315.9999537035","726235201","32.79","1.34e-7","4.73e-8","-1.74","-","111.60","1e-8","0","bin1878.log"
"Jan 09 2024","2460318.9999537035","726494401","59.67","8.71e-8","3.00e-8","-1.74","-","113.04","1e-8","0","bin1879.log"
"Jan 12 2024","2460321.9999537035","726753601","143.05","2.06e-7","4.40e-8","-1.74","-","114.48","1e-8","0","bin1880.log"
"Jan 15 2024","2460324.9999537035","727012801","68.57","1.66e-7","4.50e-8","-1.74","-","115.90","1e-8","0","bin1881.log"
"Jan 18 2024","2460327.9999537035","727272001","34.71","1.36e-7","5.11e-8","-1.74","-","117.33","1e-8","0","bin1882.log"
"Jan 21 2024","2460330.9999537035","727531201","53.87","2.09e-7","5.90e-8","-1.74","-","118.75","1e-8","0","bin1883.log"
"Jan 24 2024","2460333.9999537035","727790401","200","2.72e-7","4.50e-8","-1.74","-","120.16","1e-8","0","bin1884.log"
"Jan 27 2024","2460336.9999537035","728049601","121.37","2.16e-7","4.30e-8","-1.74","-","121.58","1e-8","0","bin1885.log"
"Jan 30 2024","2460339.9999537035","728308801","94.91","1.99e-7","4.10e-8","-1.74","-","122.99","1e-8","0","bin1886.log"
"Feb 02 2024","2460342.9999537035","728568001","276.12","3.03e-7","4.70e-8","-1.74","-","124.39","1e-8","0","bin1887.log"
"Feb 05 2024","2460345.9999537035","728827201","207.55","2.92e-7","4.80e-8","-1.74","-","125.78","1e-8","0","bin1888.log"
"Feb 08 2024","2460348.9999537035","729086401","265.93","2.97e-7","4.80e-8","-1.74","-","127.17","1e-8","0","bin1889.log"
"Feb 11 2024","2460351.9999537035","729345601","213.43","2.73e-7","4.50e-8","-1.74","-","128.53","1e-8","0","bin1890.log"
"Feb 14 2024","2460354.9999537035","729604801","64.21","1.41e-7","3.50e-8","-1.74","-","129.86","1e-8","0","bin1891.log"
"Feb 17 2024","2460357.9999537035","729864001","103.81","1.76e-7","3.80e-8","-1.74","-","131.16","1e-8","0","bin1892.log"
"Feb 20 2024","2460360.9999537035","730123201","41.41","1.55e-7","6.26e-8","-1.74","-","132.42","1e-8","0","bin1893.log"
"Mar 03 2024","2460372.9999537035","731160001","43.76","1.34e-7","5.15e-8","-1.74","-","136.76","1e-8","0","bin1897.log"
"Mar 06 2024","2460375.9999537035","731419201","167.18","1.86e-7","3.70e-8","-1.74","-","137.61","1e-8","0","bin1898.log"
"Mar 09 2024","2460378.9999537035","731678401","169.79","1.91e-7","3.70e-8","-1.74","-","138.34","1e-8","0","bin1899.log"
"Mar 12 2024","2460381.9999537035","731937601","120.8","1.60e-7","3.60e-8","-1.74","-","138.93","1e-8","0","bin1900.log"
"Mar 15 2024","2460384.9999537035","732196801","98.69","1.59e-7","4.20e-8","-1.74","-","139.37","1e-8","0","bin1901.log"
"Mar 18 2024","2460387.9999537035","732456001","101.31","1.62e-7","4.00e-8","-1.74","-","139.64","1e-8","0","bin1902.log"
"Mar 21 2024","2460390.9999537035","732715201","128.84","1.46e-7","2.90e-8","-1.74","-","139.73","1e-8","0","bin1903.log"
"Mar 24 2024","2460393.9999537035","732974401","115.53","1.93e-7","3.50e-8","-1.74","-","139.64","1e-8","0","bin1904.log"
"Mar 27 2024","2460396.9999537035","733233601","103.78","1.60e-7","4.00e-8","-1.74","-","139.36","1e-8","0","bin1905.log"
"Mar 30 2024","2460399.9999537035","733492801","49.62","1.27e-7","3.98e-8","-1.74","-","138.87","1e-8","0","bin1906.log"
"Apr 02 2024","2460402.9999537035","733752001","142.5","2.21e-7","4.50e-8","-1.74","-","138.19","1e-8","0","bin1907.log"
"Apr 05 2024","2460405.9999537035","734011201","219.29","2.42e-7","4.20e-8","-1.74","-","137.32","1e-8","0","bin1908.log"
"Apr 08 2024","2460408.9999537035","734270401","103.35","1.46e-7","3.30e-8","-1.74","-","136.26","1e-8","0","bin1909.log"
"Apr 11 2024","2460411.9999537035","734529601","0.7","< 6.78e-8","-","-","-","135.02","1e-8","0","bin1910.log"
"Apr 14 2024","2460414.9999537035","734788801","30.87","4.94e-8","2.25e-8","-1.74","-","133.60","1e-8","0","bin1911.log"
"Apr 17 2024","2460417.9999537035","735048001","15.56","4.69e-8","2.32e-8","-1.74","-","132.02","1e-8","0","bin1912.log"
"Apr 20 2024","2460420.9999537035","735307201","44.7","1.05e-7","3.10e-8","-1.74","-","130.29","1e-8","0","bin1913.log"
"Apr 23 2024","2460423.9999537035","735566401","21","5.40e-8","2.62e-8","-1.74","-","128.41","1e-8","0","bin1914.log"
"Apr 26 2024","2460426.9999537035","735825601","1.8","< 6.81e-8","-","-","-","126.41","1e-8","0","bin1915.log"
"Apr 29 2024","2460429.9999537035","736084801","102.28","1.02e-7","2.21e-8","-1.74","-","124.29","1e-8","0","bin1916.log"
"May 02 2024","2460432.9999537035","736344001","93.25","9.16e-8","2.15e-8","-1.74","-","122.05","1e-8","0","bin1917.log"
"May 05 2024","2460435.9999537035","736603201","53.69","9.45e-8","2.43e-8","-1.74","-","119.72","1e-8","0","bin1918.log"
"May 08 2024","2460438.9999537035","736862401","112.85","1.19e-7","2.50e-8","-1.74","-","117.29","1e-8","0","bin1919.log"
"May 11 2024","2460441.9999537035","737121601","109.52","1.36e-7","3.00e-8","-1.74","-","114.78","1e-8","0","bin1920.log"
"May 14 2024","2460444.9999537035","737380801","208.05","1.97e-7","3.30e-8","-1.74","-","112.19","1e-8","0","bin1921.log"
"May 17 2024","2460447.9999537035","737640001","148.69","2.70e-7","5.90e-8","-1.74","-","109.53","1e-8","0","bin1922.log"
"May 20 2024","2460450.9999537035","737899201","78.71","1.34e-7","3.48e-8","-1.74","-","106.81","1e-8","0","bin1923.log"
"May 23 2024","2460453.9999537035","738158401","65.46","1.16e-7","3.30e-8","-1.74","-","104.03","1e-8","0","bin1924.log"
"May 26 2024","2460456.9999537035","738417601","98.47","1.93e-7","4.10e-8","-1.74","-","101.20","1e-8","0","bin1925.log"
"May 29 2024","2460459.9999537035","738676801","135.56","1.71e-7","3.50e-8","-1.74","-","98.33","1e-8","0","bin1926.log"
"Jun 01 2024","2460462.9999537035","738936001","182.63","2.00e-7","3.70e-8","-1.74","-","95.43","1e-8","0","bin1927.log"
"Jun 04 2024","2460465.9999537035","739195201","114.48","2.10e-7","4.20e-8","-1.74","-","92.49","1e-8","0","bin1928.log"
"Jun 07 2024","2460468.9999537035","739454401","108.36","1.86e-7","4.10e-8","-1.74","-","89.52","1e-8","0","bin1929.log"
"Jun 10 2024","2460471.9999537035","739713601","72.5","1.16e-7","3.30e-8","-1.74","-","86.53","1e-8","0","bin1930.log"
"Jun 13 2024","2460474.9999537035","739972801","73.62","8.87e-8","2.32e-8","-1.74","-","83.53","1e-8","0","bin1931.log"
"Jun 16 2024","2460477.9999537035","740232001","137.09","1.54e-7","2.90e-8","-1.74","-","80.51","1e-8","0","bin1932.log"
